web_scraper_order,web_scraper_start_url,container_links,type_chaussure,price,adress,url_image
"1771238780-356","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hermes-5751239","Chaussures Hermès","20 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5751239_uploaded_image1_1769862397.jpg""); width: 532px;"
"1771238782-357","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5756505","Chaussures hommes","13 000 CFA","Diamalaye 1, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5756505_uploaded_image1_1770135001.jpg""); width: 577px;"
"1771238785-358","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-adistar-repetitor-5758312","Baskets Adidas/ Adistar répétitor","18 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5758312_uploaded_image1_1770221944.jpg""); width: 532px;"
"1771238787-359","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-samba-5758567","Baskets Adidas Samba","30 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5758567_uploaded_image1_1770231739.jpg""); width: 539px;"
"1771238790-360","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-samba-5758571","Baskets Adidas Samba","Prix sur demande","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5758571_uploaded_image1_1770232010.jpg""); width: 671px;"
"1771238792-361","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/sneakers-navy-flex-5759795","Sneakers navy flex","30 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5759795_uploaded_image1_1770295782.jpg""); width: 545px;"
"1771238795-362","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5760425","Chaussures  homme","13 000 CFA","Mariste, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5760425_uploaded_image1_1770321277.jpg""); width: 524px;"
"1771238797-363","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/jordan-4-authentiques-originales-5760593","Jordan 4 authentiques originales","40 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5760593_uploaded_image1_1770325855.jpg""); width: 671px;"
"1771238825-364","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5760749","Chaussures homme","Prix sur demande","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5760749_uploaded_image1_1770329899.jpg""); width: 381px;"
"1771238828-365","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5760772","Chaussures homme","Prix sur demande","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5760772_uploaded_image1_1770330772.jpg""); width: 381px;"
"1771238830-366","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopedique-5762297","Sandales orthopédique","15 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5762297_uploaded_image1_1770399973.jpg""); width: 591px;"
"1771238833-367","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-5762812","Baskets Nike","13 000 CFA","Mariste, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5762812_uploaded_image1_1770417372.jpg""); width: 524px;"
"1771238835-368","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/crocs-sandales-5714676","Crocs sandales","6 000 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5714676_uploaded_image1_1768087120.jpg""); width: 420px;"
"1771238837-369","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/palladium-pampa-high-5766336","Palladium pampa high","15 000 CFA","Mamelles, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5766336_uploaded_image1_1770641061.jpg""); width: 348px;"
"1771238840-370","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5769513","Chaussures  homme","25 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5769513_uploaded_image1_1770814954.jpg""); width: 517px;"
"1771238842-371","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5769521","Chaussures  homme","15 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5769521_uploaded_image1_1770815084.jpg""); width: 517px;"
"1771238845-372","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5769535","Chaussures  homme","20 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5769535_uploaded_image1_1770815457.jpg""); width: 517px;"
"1771238851-373","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/babouches-en-cuir-5770309","Babouches en cuir","14 000 CFA","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5770309_uploaded_image1_1770844995.jpg""); width: 559px;"
"1771238854-374","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-en-cuir-5770322","Sandales en cuir","13 000 CFA","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5770322_uploaded_image1_1770845540.jpg""); width: 559px;"
"1771238856-375","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771368","Chaussures  homme","23 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5771368_uploaded_image1_1770899493.jpg""); width: 424px;"
"1771238859-376","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771379","Chaussures  homme","23 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5771379_uploaded_image1_1770899713.jpg""); width: 424px;"
"1771238861-377","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771387","Chaussures  homme","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5771387_uploaded_image1_1770899906.jpg""); width: 424px;"
"1771238864-378","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771394","Chaussures  homme","23 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5771394_uploaded_image1_1770900035.jpg""); width: 424px;"
"1771238866-379","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771400","Chaussures  homme","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5771400_uploaded_image1_1770900243.jpg""); width: 424px;"
"1771238869-380","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771406","Chaussures  homme","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5771406_uploaded_image1_1770900318.jpg""); width: 424px;"
"1771238871-381","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/nike-p6000-5771410","Nike P6000","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5771410_uploaded_image1_1770900442.jpg""); width: 424px;"
"1771238873-382","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771415","Chaussures  homme","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5771415_uploaded_image1_1770900566.jpg""); width: 424px;"
"1771238876-383","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771468","Chaussures  homme","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5771468_uploaded_image1_1770902125.jpg""); width: 424px;"
"1771238878-384","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771479","Chaussures  homme","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5771479_uploaded_image1_1770902639.jpg""); width: 424px;"
"1771238881-385","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771489","Chaussures  homme","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5771489_uploaded_image1_1770902889.jpg""); width: 424px;"
"1771238883-386","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771496","Chaussures  homme","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5771496_uploaded_image1_1770903006.jpg""); width: 424px;"
"1771238886-387","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771502","Chaussures  homme","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5771502_uploaded_image1_1770903126.jpg""); width: 424px;"
"1771238888-388","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771511","Chaussures  homme","20 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5771511_uploaded_image1_1770903306.jpg""); width: 424px;"
"1771238891-389","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hermes-5773512","Chaussures Hermès","140 000 CFA","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5773512_uploaded_image1_1771005158.jpg""); width: 559px;"
"1771238893-390","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5773520","Chaussures homme","15 000 CFA","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5773520_uploaded_image1_1771005361.jpg""); width: 559px;"
"1771238895-391","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5749905","Chaussures homme","22 500 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5749905_uploaded_image1_1769782261.jpg""); width: 420px;"
"1771238898-392","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5774677","Chaussures homme","15 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5774677_uploaded_image1_1771092238.jpg""); width: 533px;"
"1771238902-393","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-prada-5774787","Chaussures Prada","27 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5774787_uploaded_image1_1771102876.jpg""); width: 424px;"
